cancer_type,n_samples,Gene,n_samp_mut,frac_samp_mut,n_mut,mut_norm,age_diff,age_diff_l,age_diff_h,age_diff_p
KIRP,311,NF2,6,0.01929260450160772,8,7.363921725883815,9.55681419807187,1.5792436613483316,17.534384734795406,0.963
KIRP,311,PIK3CA,4,0.012861736334405145,5,2.1010253754860275,2.331814198071875,-7.756453228392511,12.42008162453626,0.632
KIRP,311,SETD2,10,0.03215434083601286,11,8.3607300813334,-2.2500039837463106,-9.055085028985962,4.555077061493341,0.276
KIRP,311,SMARCB1,3,0.00964630225080386,3,3.411639685662628,-3.4015191352614664,-16.423135287738965,9.620097017216034,0.3
LAML,939,ASXL1,13,0.013844515441959531,13,7.6516878263461,-5.365699058447333,-16.392782592009574,5.661384475114909,0.235
LAML,939,CEBPA,28,0.029818956336528223,33,83.42913793260072,-19.167563860312132,-26.11512470433498,-12.220003016289281,0.001
LAML,939,DNMT3A,51,0.054313099041533544,56,73.66093056640338,11.746938304190031,6.3903859931419245,17.103490615238137,0.999
LAML,939,EZH2,18,0.019169329073482427,22,28.68875528525255,-11.144230526978802,-19.635413706795177,-2.6530473471624276,0.035
LAML,939,FLT3,129,0.13738019169329074,137,125.0928385750595,0.8763335075268444,-2.6002069398815855,4.352873954935275,0.624
LAML,939,IDH1,31,0.03301384451544196,31,67.79721621408642,-0.6436146912016696,-7.809062727911773,6.521833345508433,0.468
LAML,939,IDH2,24,0.025559105431309903,24,48.08518646245822,3.2945573518090825,-4.838233944249563,11.427348647867728,0.719
LAML,939,KIT,75,0.07987220447284345,83,77.10486718705077,-23.886607306825457,-28.308806138917895,-19.46440847473302,0
LAML,939,KRAS,36,0.038338658146964855,36,172.87769418645692,-24.9332204259687,-31.588794781056322,-18.277646070881076,0
LAML,939,NPM1,90,0.09584664536741214,94,289.2038714610728,0.5065431674119196,-3.6573780670664116,4.670464401890251,0.572
LAML,939,PHF6,11,0.011714589989350373,11,30.719036428516578,-3.7433214360697065,-15.726432973921117,8.239790101781704,0.3
LAML,939,PTPN11,43,0.04579339723109691,45,88.59513069750639,-24.290109314857585,-30.253197465173752,-18.327021164541417,0
LAML,939,RAD21,14,0.014909478168264111,14,20.10523816883637,-21.610204552952826,-32.23820277795093,-10.982206327954723,0
LAML,939,RUNX1,29,0.0308839190628328,33,76.79759107129145,9.534557351809084,2.5869965077862336,16.482118195831937,0.961
LAML,939,SF3B1,8,0.008519701810436636,8,5.563879812897465,-10.163775981524253,-24.207138822387222,3.8795868593387173,0.134
LAML,939,SMC1A,27,0.02875399361022364,27,19.858519571256295,-3.2180352407835073,-10.890089692419316,4.454019210852302,0.257
LAML,939,SMC3,18,0.019169329073482427,18,13.412924548949244,-11.069887092635362,-20.450074645898596,-1.6896995393721266,0.041
LAML,939,TET2,42,0.04472843450479233,56,43.590087556447976,-3.3493116958099662,-8.705864006858073,2.007240615238141,0.202
LAML,939,TP53,30,0.03194888178913738,36,117.41780453048692,3.72983512958686,-2.9257392255007613,10.385409484674481,0.775
LAML,939,U2AF1,10,0.010649627263045794,10,54.02427943326779,-10.051775981524251,-22.61736057579068,2.513808612742178,0.096
LAML,939,WT1,80,0.08519701810436635,90,285.7865688497571,-20.472664870413144,-24.72494906518697,-16.22038067563932,0
LGG,591,ARID1A,9,0.015228426395939087,9,2.77750481741002,-8.502814392912036,-17.446514226782845,0.440885440958775,0.031
LGG,591,ARID2,9,0.015228426395939087,10,2.845443388404303,0.3749633848657439,-8.110636621370793,8.86056339110228,0.538
LGG,591,ATRX,98,0.1658206429780034,108,23.470285392874196,-9.429944022541669,-12.037587959784119,-6.822300085299218,0
LGG,591,CIC,74,0.12521150592216582,82,26.624437104477604,-3.834792712695233,-6.819670486377718,-0.8499149390127476,0.01
LGG,591,EGFR,35,0.05922165820642978,42,57.904072105902344,10.870201480103837,6.71622561974677,15.024177340460906,1
LGG,591,FUBP1,20,0.0338409475465313,20,16.723920012700656,-2.625036615134256,-8.631349196861477,3.3812759665929644,0.205
LGG,591,IDH1,434,0.7343485617597293,434,546.3415861498484,-5.885981315595082,-7.228336296636754,-4.54362633455341,0
LGG,591,IDH2,16,0.02707275803722504,16,18.452040833943666,-9.162536615134258,-15.875076744513105,-2.4499964857554097,0.007
LGG,591,MAX,2,0.00338409475465313,2,10.046603963673656,-2.2250366151342575,-21.18400126400831,16.733928033739794,0.407
LGG,591,NF1,26,0.043993231810490696,31,5.8864609139271,-5.073423711908447,-9.90318271448204,-0.24366470933485296,0.028
LGG,591,NIPBL,10,0.01692047377326565,11,2.1299694096446746,-9.543218433316078,-17.634741769226448,-1.4516950974057075,0.019
LGG,591,NOTCH1,24,0.04060913705583756,26,5.314166102850853,0.7365018464042024,-4.53458351017969,6.007587202988095,0.619
LGG,591,NRAS,6,0.01015228426395939,6,16.497581245611478,-5.391703281800922,-16.342117108733547,5.558710545131705,0.176
LGG,591,PIK3CA,32,0.05414551607445008,33,17.22274965201198,-1.343218433316082,-6.025279883915163,3.338843017282999,0.316
LGG,591,PIK3R1,9,0.015228426395939087,9,13.52154698169725,-6.762814392912034,-15.706514226782845,2.180885440958777,0.075
LGG,591,PLCG1,3,0.005076142131979695,3,1.2139970707460033,12.274963384865742,-3.2065401522318915,27.756466921963376,0.933
LGG,591,PTEN,22,0.03722504230118443,22,29.741926585528944,6.593145203047563,0.8651907650055675,12.321099641089557,0.991
LGG,591,PTPN11,10,0.01692047377326565,10,24.186268801436576,-10.065036615134254,-18.550636621370792,-1.5794366088977174,0.012
LGG,591,SETD2,8,0.01353637901861252,9,7.955686387477615,13.8305189404213,4.8868191065504885,22.77421877429211,0.995
LGG,591,SMARCA4,19,0.032148900169204735,20,6.530292576387875,-4.075036615134259,-10.08134919686148,1.9312759665929615,0.101
LGG,591,TCF12,5,0.008460236886632826,5,5.0918460634603315,-4.325036615134259,-16.319395319904395,7.669322089635877,0.243
LGG,591,TP53,239,0.40439932318104904,275,505.9835087159277,-8.871400251497896,-10.53249543874385,-7.2103050642519415,0
LGG,591,ZBTB20,15,0.025380710659898477,16,14.837137094334187,-0.9125366151342575,-7.625076744513105,5.80000351424459,0.401
LGG,591,ZCCHC12,6,0.01015228426395939,6,9.074351967189108,2.7749633848657425,-8.175450442066884,13.725377211798369,0.689
LIHC,1164,ACVR2A,20,0.01718213058419244,20,5.180173081213601,3.320414391262453,-2.389377582687562,9.030206365212468,0.869
LIHC,1164,ALB,50,0.0429553264604811,54,13.244019338619157,4.4815255023735645,1.0047608860658537,7.958290118681275,0.986
LIHC,1164,APOB,88,0.07560137457044673,93,10.78213347603627,2.375790735348474,-0.27516269430201623,5.026744164998965,0.945
LIHC,1164,ARID1A,72,0.061855670103092786,78,3.51541550851329,0.6268246476727057,-2.2671313633695087,3.52078065871492,0.651
LIHC,1164,ARID2,54,0.04639175257731959,62,4.242177240897029,5.1607369719076175,1.9156075313271592,8.405866412488075,0.998
LIHC,1164,AXIN1,61,0.05240549828178694,64,6.887584019207322,-2.0670856087375498,-5.261209851762087,1.1270386342869871,0.11
LIHC,1164,BAP1,14,0.012027491408934709,16,2.400856473713153,-0.25458560873754976,-6.637917220103143,6.128746002628043,0.49
LIHC,1164,BRD7,20,0.01718213058419244,20,2.818156948087491,-7.929585608737547,-13.639377582687562,-2.219793634787532,0.004
LIHC,1164,CDKN1A,11,0.009450171821305841,12,6.904281192587218,4.12041439126245,-3.249948733133209,11.49077751565811,0.835
LIHC,1164,CDKN2A,18,0.015463917525773196,19,11.978373845468141,0.3440986017887653,-5.513930326772702,6.202127530350232,0.558
LIHC,1164,CREB3L3,3,0.002577319587628866,3,0.7620109677437398,3.5370810579291145,-11.201515010996731,18.27567712685496,0.676
LIHC,1164,CTNNB1,246,0.211340206185567,260,29.69601565471928,5.20502977587784,3.615329527858637,6.794730023897043,1
LIHC,1164,DHX9,25,0.02147766323024055,27,1.930507723158806,2.351895872743931,-2.5628627488096845,7.266654494297547,0.832
LIHC,1164,EEF1A1,14,0.012027491408934709,18,4.163476215160931,4.9815255023735645,-1.0369304806059487,10.999981485353079,0.911
LIHC,1164,GNAS,14,0.012027491408934709,14,4.14005958852898,-0.9152998944518345,-7.739149327548241,5.908549538644572,0.37
LIHC,1164,HIST1H1E,7,0.006013745704467354,9,3.5849152346125943,-1.240696719848664,-9.750849054081042,7.269455614383714,0.393
LIHC,1164,IDH1,8,0.006872852233676976,8,1.900436991842821,5.12041439126245,-3.9058203073832445,14.146649089908145,0.875
LIHC,1164,IL6ST,12,0.010309278350515464,13,1.5320150575267497,2.178106698954757,-4.903222832402273,9.259436230311787,0.703
LIHC,1164,KEAP1,38,0.03264604810996564,40,6.1692407948533186,-0.6295856087375498,-4.668314150745976,3.4091429332708767,0.378
LIHC,1164,KRAS,16,0.013745704467353952,16,7.418519474330588,-6.81708560873755,-13.200417220103143,-0.43375399737195686,0.025
LIHC,1164,LZTR1,12,0.010309278350515464,13,1.4587843734452095,6.331952852800917,-0.7493766785561125,13.413282384157947,0.959
LIHC,1164,NFE2L2,35,0.03006872852233677,36,24.06774077697657,5.814858835706893,1.5579383228628432,10.071779348550944,0.998
LIHC,1164,NRAS,8,0.006872852233676976,8,4.150954482183004,-3.2545856087375498,-12.280820307383244,5.771649089908145,0.238
LIHC,1164,NUP133,20,0.01718213058419244,21,1.817761686233986,3.6323191531672094,-1.9399566912080282,9.204594997542447,0.889
LIHC,1164,PIK3CA,21,0.01804123711340206,21,2.013505504178014,6.203747724595779,0.6314718802205412,11.776023568971016,0.986
LIHC,1164,RB1,28,0.024054982817869417,29,3.0185149206641144,-2.233033884599621,-6.975442978823078,2.509375209623836,0.173
LIHC,1164,RPS6KA3,33,0.028350515463917526,34,4.3077164960232475,0.3410026265565662,-4.039191892773135,4.721197145886268,0.541
LIHC,1164,SMARCA4,27,0.023195876288659795,27,1.4605210215088347,0.8333773542254121,-4.0813812673282035,5.748135975779028,0.622
LIHC,1164,TP53,293,0.25171821305841924,303,94.98493356665847,-2.2648991400906837,-3.738493193005096,-0.7913050871762715,0.004
LIHC,1164,TSC2,29,0.02491408934707904,29,1.8506601984872222,-2.991654574254788,-7.734063668478245,1.7507545199686687,0.131
LIHC,1164,XPO1,11,0.009450171821305841,11,1.0626925343068012,0.2340507548988171,-7.463918864890152,7.932020374687786,0.509
LUAD,1029,ARID1A,47,0.0456754130223518,52,1.0977357830381524,0.4052835069050573,-2.3637417404913106,3.1743087543014252,0.578
LUAD,1029,ATM,54,0.052478134110787174,61,0.8645301778141375,-3.8554352825022633,-6.41225639418832,-1.2986141708162058,0.01
LUAD,1029,BRAF,61,0.05928085519922255,66,3.66107959670982,0.057381409002957184,-2.400798500946993,2.5155613189529076,0.501
LUAD,1029,CDKN2A,21,0.02040816326530612,23,7.130041601379007,-1.545385389416019,-5.707810724637336,2.617039945805298,0.251
LUAD,1029,CTNNB1,33,0.03206997084548105,35,1.9010405036924847,-0.6633978117762638,-4.038020916964834,2.711225293412307,0.363
LUAD,1029,EGFR,116,0.11273080660835763,131,5.04676630276524,-1.0419038095952473,-2.7877848239539738,0.7039772047634789,0.187
LUAD,1029,KEAP1,125,0.12147716229348883,127,8.919682043325139,-0.7905069231373432,-2.563602524028989,0.9825886777543027,0.2
LUAD,1029,KRAS,248,0.24101068999028183,256,55.93373023445118,0.7445262953665903,-0.5058431686807547,1.9948957594139354,0.83
LUAD,1029,MET,28,0.027210884353741496,30,2.6450279600758395,0.40374504536658407,-3.241093431166738,4.048583521899906,0.569
LUAD,1029,MGA,55,0.05344995140913508,60,1.0117737834181797,-1.1062549546334068,-3.684270675533798,1.4717607662669843,0.216
LUAD,1029,NF1,60,0.05830903790087463,67,5.909947676988441,-1.2689415217975863,-3.7087307272547756,1.170847683659603,0.192
LUAD,1029,PIK3CA,39,0.037900874635568516,41,1.8151571109737765,2.8035011429275656,-0.31461169369742636,5.921613979552557,0.941
LUAD,1029,RB1,29,0.028182701652089408,31,1.3779758369367663,-0.903029148181794,-4.488631667374772,2.6825733710111836,0.314
LUAD,1029,RBM10,48,0.04664723032069971,52,2.6111481391467035,2.3860527376742837,-0.3829725097220842,5.155077985070651,0.942
LUAD,1029,RIT1,14,0.013605442176870748,14,2.7878362379512853,-3.3062549546334097,-8.640950715741003,2.0284408064741823,0.113
LUAD,1029,SETD2,39,0.037900874635568516,46,3.284021558221168,-2.5019071285464562,-5.445821806801727,0.44200754970881473,0.091
LUAD,1029,SMARCA4,69,0.06705539358600583,77,2.040160961188234,-0.8711900195684734,-3.147257223336871,1.4048771841999241,0.262
LUAD,1029,STK11,89,0.08649173955296405,101,9.99068329225486,-2.301205449682911,-4.288981683187439,-0.31342921617838293,0.031
LUAD,1029,TP53,352,0.34207968901846453,374,55.73357402103573,-1.1321640455424955,-2.16778553359189,-0.09654255749310114,0.023
LUAD,1029,U2AF1,10,0.009718172983479106,10,1.884826004237293,-6.5062549546334125,-12.818115011007485,-0.19439489825934064,0.037
LUSC,646,ARHGAP35,27,0.04179566563467492,30,1.3019413611362587,2.4848591742508006,-0.6758435098139794,5.645561858315581,0.912
LUSC,646,ARID1A,33,0.05108359133126935,36,1.165983933010893,-2.4040297146380922,-5.289546719041066,0.48148728976488187,0.069
LUSC,646,CDKN2A,52,0.0804953560371517,52,24.793635738946946,-0.5856536462620312,-2.9870001833912365,1.8156928908671741,0.332
LUSC,646,CUL3,18,0.02786377708978328,18,1.634099273453592,-1.9040297146380993,-5.983903947316928,2.175844518040729,0.183
LUSC,646,EP300,33,0.05108359133126935,34,0.8562274205499691,-2.0935721982982187,-5.062674933406392,0.8755305368099537,0.104
LUSC,646,FAT1,65,0.10061919504643962,88,1.2391415028824324,-2.113625674234058,-3.9603357044605203,-0.26691564400759527,0.066
LUSC,646,FBXW7,28,0.043343653250773995,28,3.1097325504846935,-3.4675217781301555,-6.739082991776519,-0.19596056448379162,0.026
LUSC,646,FGFR2,15,0.02321981424148607,15,1.1180260722509734,-1.0484741590825308,-5.517594867139971,3.4206465489749096,0.305
LUSC,646,HLA-A,9,0.01393188854489164,10,1.914619648729792,0.3181925075841292,-5.155018464900064,5.791403480068323,0.507
LUSC,646,HRAS,10,0.015479876160990712,10,3.0230836558891454,1.3181925075841292,-4.155018464900064,6.791403480068323,0.673
LUSC,646,KDM6A,22,0.034055727554179564,23,0.9640042986611541,-2.0513727098071683,-5.660852635220871,1.558107215606534,0.154
LUSC,646,KEAP1,62,0.09597523219814241,65,6.708827249149191,-1.6741151847235614,-3.822272710439517,0.4740423409923942,0.068
LUSC,646,KLF5,13,0.020123839009287926,13,2.347626272284486,-1.9510382616466444,-6.751531125172992,2.849454601879703,0.227
LUSC,646,KMT2D,101,0.1563467492260062,122,1.4624126244360816,-0.034266508809309926,-1.603304014542118,1.5347709969234982,0.495
LUSC,646,NF1,52,0.0804953560371517,55,1.2741658929927138,-1.0727165833249614,-3.4077358317745263,1.2623026651246034,0.179
LUSC,646,NFE2L2,89,0.13777089783281735,92,38.831722453111276,-1.497024883720215,-3.3032276938115146,0.30917792637108454,0.079
LUSC,646,NOTCH1,36,0.05572755417956656,40,1.1011310186356784,-0.25680749241587364,-2.9943779199155793,2.480762935083832,0.433
LUSC,646,PIK3CA,65,0.10061919504643962,70,4.360971827276649,-0.6532360638444459,-2.7233739617649135,1.4169018340760218,0.282
LUSC,646,PTEN,52,0.0804953560371517,56,8.530483583449568,1.103906793298421,-1.210197329851188,3.41801091644803,0.82
LUSC,646,RASA1,24,0.03715170278637771,26,1.4798109880449726,1.4720386614302896,-1.9229410692667992,4.867018392127378,0.778
LUSC,646,RB1,26,0.04024767801857585,27,1.6693669703672027,-0.07069638130475653,-3.402252099978046,3.260859337368533,0.489
LUSC,646,TP53,344,0.5325077399380805,367,76.91950966400458,-0.5360309256583804,-1.443275066021514,0.371213214704753,0.11
OV,561,BRCA1,12,0.0213903743315508,12,15.560055216166367,0.49066967644846216,-6.049501177405786,7.030840530302711,0.551
OV,561,CDK12,18,0.03208556149732621,18,2.72379236178365,-2.2315525457737593,-7.573024434044322,3.109919342496803,0.212
OV,561,KRAS,6,0.0106951871657754,6,7.162565099505152,-2.6759969902182092,-11.922692258846043,6.570698278409624,0.274
OV,561,NF1,27,0.0481283422459893,28,11.8532666999963,0.5144792002579806,-3.7701559602427395,4.799114360758701,0.569
OV,561,NRAS,5,0.008912655971479501,5,5.937389490379273,-7.142663656884871,-17.271453753839605,2.9861264400698637,0.089
OV,561,RB1,13,0.023172905525846704,13,3.1572340239476433,2.8111824969612798,-3.4726937796423227,9.095058773564883,0.806
OV,561,TP53,425,0.7575757575757576,431,342.37562054312923,-0.33338291442547785,-1.4451050241133168,0.7783391952623611,0.227
OV,561,ZNF133,7,0.012477718360071301,11,5.855807039366428,2.0209727067514933,-4.809704894182469,8.851650307685457,0.631
PAAD,348,ARID1A,18,0.05172413793103448,18,5.923501507320001,-3.885434259685752,-9.080812520449365,1.3099440010778611,0.07
PAAD,348,CDKN2A,35,0.10057471264367816,36,180.9819235619683,1.9756768514253622,-1.7055858361687535,5.656939539019477,0.866
PAAD,348,EEF2,4,0.011494252873563218,4,3.754587530986178,6.253454629203134,-4.749898375850037,17.256807634256305,0.878
PAAD,348,GNAS,11,0.031609195402298854,11,18.623148336109395,1.5943637201122272,-5.0462492866362085,8.234976726860662,0.671
PAAD,348,KDM6A,7,0.020114942528735632,8,3.7258520596298936,1.6284546292031337,-6.155670627739447,9.412579886145714,0.617
PAAD,348,KRAS,252,0.7241379310344828,256,883.9411518321015,-0.6918578707968663,-2.1065915142944482,0.7228757727007156,0.065
PAAD,348,RNF43,19,0.05459770114942529,19,18.654070956841828,1.8718756818347089,-3.18551406294368,6.929265426613098,0.752
PAAD,348,SMAD4,57,0.16379310344827586,61,87.51064451871417,1.6346021701867386,-1.2014852005623444,4.470689540935822,0.887
PAAD,348,TGFBR2,12,0.034482758620689655,12,13.053048320204224,4.253454629203134,-2.105178523429407,10.612087781835674,0.927
PAAD,348,TP53,181,0.5201149425287356,183,412.7341930828212,-1.2014634035837446,-2.861409279205674,0.4584824720381844,0.025
PAAD,348,U2AF1,3,0.008620689655172414,3,8.0295203878434709,9.836787962536462,-2.8673278369137343,22.54090376198666,0.949
PRAD,1577,AKT1,11,0.006975269499048827,12,3.9522577696843015,1.633971152727696,-3.3261431907925463,6.5940854962479385,0.709
PRAD,1577,APC,34,0.02155992390615092,35,2.0610153401040647,2.912542581299121,0.0062564779763985,5.8188286846218435,0.973
PRAD,1577,BRAF,11,0.006975269499048827,11,2.2719899890699304,-0.38875611999957727,-5.569276038596649,4.791763798597494,0.428
PRAD,1577,CTNNB1,28,0.017755231452124286,29,5.874898084966574,2.608109083762173,-0.5841472241477255,5.800365391672072,0.944
PRAD,1577,FOXA1,84,0.05326569435637286,87,30.813127347440048,0.42420103778516705,-1.4219497109254557,2.27035178649579,0.686
PRAD,1577,HRAS,10,0.0063411540900443885,10,8.337877136921707,-0.2160288472723053,-5.649246072674204,5.217188378129594,0.48
PRAD,1577,IDH1,10,0.0063411540900443885,10,3.81734133979548,-7.716028847272305,-13.149246072674204,-2.2828116218704064,0.003
PRAD,1577,KDM6A,22,0.013950538998097653,23,2.6587915905148938,1.4057102831624775,-2.1782003660161906,4.989620932341145,0.752
PRAD,1577,KMT2D,53,0.033608116677235254,60,1.9452035501810845,3.6673044860610275,1.445981945239775,5.88862702688228,0.998
PRAD,1577,MED12,28,0.017755231452124286,28,2.183091395519234,-4.151743132986589,-7.400409623220773,-0.9030766427524051,0.009
PRAD,1577,PIK3CA,26,0.016487000634115408,27,4.589580721722139,-0.5975103287537848,-3.9056943013173924,2.7106736438098227,0.384
PRAD,1577,PTEN,47,0.029803424223208624,53,20.7827779130697,-1.625462809536458,-3.988449083071002,0.7375234639980861,0.108
PRAD,1577,SPOP,135,0.08560558021559923,135,57.03107961654448,-0.9604732917167453,-2.444570057250207,0.5236234738167165,0.102
PRAD,1577,TP53,202,0.12809131261889664,205,114.66038734095481,-0.1648093350771802,-1.3715878387513492,1.0419691685969887,0.416
PRAD,1577,ZMYM3,26,0.016487000634115408,28,3.4627249311806,-1.0803145615580192,-4.328981051792203,2.1683519286761643,0.282
SARC,531,ATRX,8,0.015065913370998116,8,2.601157923748436,-1.638769685039371,-20.382692743253624,17.105153373174883,0.431
SARC,531,RB1,4,0.007532956685499058,4,4.362679429430067,-6.1325196850393695,-32.62307609681811,20.35803672673937,0.302
SARC,531,TP53,47,0.08851224105461393,47,136.04237840359826,6.422799463896801,-1.359540688222265,14.205139616015867,0.936
SKCM,828,ARID2,103,0.12439613526570048,127,1.994140428014002,2.8288733687410286,-0.16499023400366264,5.822736971485719,0.949
SKCM,828,BRAF,447,0.5398550724637681,501,13.456373183234097,-7.518432020480532,-9.027699162668643,-6.009164878292419,0
SKCM,828,BRD7,21,0.025362318840579712,22,0.7004395876315117,-4.9893084494407915,-12.179948602456161,2.2013317035745787,0.085
SKCM,828,CDK4,11,0.013285024154589372,11,0.7195734493645808,-11.171126631258971,-21.339847157804037,-1.002406104713904,0.014
SKCM,828,CDKN2A,73,0.08816425120772947,76,12.733014549383975,-1.0263897891537113,-4.895862739432754,2.8430831611253318,0.33
SKCM,828,COL5A1,148,0.178743961352657,188,2.7034248925655313,2.14270315597507,-0.3184856356598398,4.603891947609981,0.958
SKCM,828,CTNNB1,47,0.05676328502415459,49,1.3223688778836657,-0.8241878557487681,-5.642786090826234,3.9944103793286976,0.377
SKCM,828,DACH1,52,0.06280193236714976,53,2.4808768140828894,-1.1711266312589714,-5.804387222623046,3.4621339601051035,0.309
SKCM,828,DDX3X,40,0.04830917874396135,40,1.331954705479156,-1.0211266312589728,-6.3541744192116525,4.311921156693707,0.349
SKCM,828,GNA11,14,0.016908212560386472,16,1.1600396213998694,-0.9836266312589714,-9.41522760980778,7.447974347289836,0.422
SKCM,828,HRAS,10,0.012077294685990338,11,1.2559827479818138,13.737964277831935,3.5692437512868675,23.906684804377,0.995
SKCM,828,IDH1,29,0.035024154589371984,29,1.6771657176865584,1.3805975066720606,-4.882515273277879,7.643710286622,0.69
SKCM,828,KIT,34,0.04106280193236715,36,0.9770183095866718,3.30109559096325,-2.320353931599956,8.922545113526457,0.867
SKCM,828,KRAS,13,0.01570048309178744,15,1.7887232257412953,3.6288733687410257,-5.079217070653474,12.336963808135526,0.782
SKCM,828,MAP2K1,52,0.06280193236714976,54,5.655763291752968,-4.874830334962674,-9.465005492941831,-0.2846551769835157,0.016
SKCM,828,MECOM,141,0.17028985507246377,173,3.9508139197051504,-0.09598212258845251,-2.6615214615935483,2.4695572164166433,0.459
SKCM,828,NF1,116,0.14009661835748793,156,6.700849986968191,7.290411830279496,4.588853463229294,9.991970197329696,1
SKCM,828,NRAS,195,0.23550724637681159,201,21.142376257693865,1.0776295876464985,-1.3027433069156293,3.4580024822086264,0.8
SKCM,828,PPP6C,52,0.06280193236714976,55,3.834304630957552,-4.098399358531701,-8.646669689994383,0.44987097293098,0.036
SKCM,828,PTEN,79,0.095410628019323665,82,4.036347197515812,-9.536980289795558,-13.26227418264374,-5.811686396947376,0
SKCM,828,RAC1,61,0.07367149758454106,61,6.003439550101751,3.9764143523475894,-0.342469786104032,8.295298490799212,0.976
SKCM,828,RB1,31,0.03743961352657005,36,0.9632806328708744,-3.3655710757034143,-8.987020598266621,2.255878446859792,0.153
SKCM,828,TP53,91,0.10990338164251208,103,7.509547199471682,-3.5983110972783905,-6.922455224169605,-0.2741669703871761,0.024
STAD,787,APC,46,0.05844980940279543,49,1.648637103337018,0.09476730038826986,-2.8281946807565372,3.017729281533077,0.538
STAD,787,ARID1A,77,0.09783989834815757,84,3.651065832523062,-2.3627156928090045,-4.5966083310011,-0.12882305461690846,0.066
STAD,787,ARID2,25,0.03176620076238882,27,1.9215097267109178,4.678289598196287,0.7422208296610493,8.614358366731524,0.97
STAD,787,BCOR,19,0.0241423125794155,20,1.2101494184773463,0.24680811671480285,-4.325898370651837,4.8195146040814425,0.562
STAD,787,CASP8,11,0.01397712833545108,12,2.271160704395865,-5.053191883285194,-10.955656782177991,0.8492730156076025,0.102
STAD,787,CDH1,53,0.06734434561626429,62,6.293325175139269,-11.303191883285194,-13.902331904966502,-8.704051861603887,0
STAD,787,CDKN2A,9,0.011435832274459974,9,7.181281417543199,0.8634747833814771,-5.9517262115911125,7.678675778354067,0.582
STAD,787,CNBD1,22,0.02795425667090216,22,6.839209170692605,3.969535389442072,-0.3905304974774202,8.329601276361565,0.934
STAD,787,CTNNB1,21,0.026683608640406607,23,2.8868717904980685,-4.759713622415632,-9.02402106691126,-0.4954061779200032,0.043
STAD,787,DMD,63,0.08005082592121983,72,7.621285836115952,-0.23374743884075144,-2.646092788210732,2.1785979105292292,0.459
STAD,787,ERBB2,29,0.036848792884371026,31,2.1954933475107974,-1.3193209155432584,-4.992954536304991,2.3543127052184745,0.259
STAD,787,ERBB4,50,0.06353240152477764,53,3.9619992465345915,-1.123946600266322,-3.9346522973163447,1.6867590967837005,0.259
STAD,787,FBXW7,22,0.02795425667090216,22,3.31827595321336,1.1058990258057122,-3.25416686111378,5.465964912725204,0.675
STAD,787,KRAS,41,0.052096569250317665,41,18.835751596855733,-1.1690455418217738,-4.364002851424427,2.0259117677808796,0.259
STAD,787,MUC6,34,0.043202033036848796,36,1.4589987917236613,-0.4698585499518657,-3.879161476392092,2.9394443764883604,0.414
STAD,787,PIK3CA,77,0.09783989834815757,87,7.633250178087877,-2.3779045269633556,-4.573065432668477,-0.1827436212582345,0.039
STAD,787,PTEN,20,0.025412960609911054,21,4.94319078673822,-2.8031918832851943,-7.265779036587099,1.6593952700167103,0.178
STAD,787,RASA1,19,0.0241423125794155,20,1.6570271140410227,0.9968081167148028,-3.575898370651837,5.5695146040814425,0.623
STAD,787,RHOA,25,0.03176620076238882,26,24.8080630787856,-1.8416534217467344,-5.852627477347288,2.169320633853819,0.231
STAD,787,RNF43,24,0.030495552731893267,25,3.272126758709272,4.156808116714799,0.06647678041843808,8.247139453011162,0.963
STAD,787,SMAD2,9,0.011435832274459974,9,2.0408342490026614,-4.69208077217408,-11.507281767146669,2.1231202227985095,0.126
STAD,787,SMAD4,42,0.053367217280813214,42,8.359828696133441,0.7920462119529077,-2.364705110675726,3.9487975345815416,0.641
STAD,787,TP53,292,0.3710292249047014,299,92.29293397142614,-0.8199142913119459,-2.0086434990544486,0.36881491643055675,0.17
THCA,889,AKT1,5,0.00562429696287964,5,6.640605552546256,8.734806939003917,-5.295554337921699,22.765168215929535,0.883
THCA,889,BRAF,505,0.5680539932508436,505,352.5898925583599,-3.380044546144596,-4.870449106251205,-1.8896399860379869,0
THCA,889,DNMT3A,10,0.01124859392575928,10,7.715292924576687,6.834806939003919,-3.093084226690779,16.762698104698615,0.914
THCA,889,EIF1AX,3,0.003374578177727784,4,14.685661015056317,20.43480693900392,4.75057776308835,36.11903611491949,0.981
THCA,889,HRAS,29,0.03262092238470191,29,81.25421653725239,-3.341055129961596,-9.18634616203107,2.5042359021078777,0.135
THCA,889,KRAS,4,0.0044994375703037125,4,14.083471211528872,5.43480693900392,-10.24942223691165,21.11903611491949,0.752
THCA,889,NRAS,73,0.08211473565804274,73,204.53647611101462,-2.1336862116810096,-5.840318108524891,1.572945685162872,0.11
THCA,889,NUP93,5,0.00562429696287964,5,4.582684750035508,-1.8651930609960772,-15.895554337921693,12.165168215929539,0.439
THCA,889,PPM1D,2,0.0022497187851518562,2,1.7569478937154832,5.93480693900392,-16.239842579096216,28.109456457104056,0.713
UCEC,444,ACVR1,18,0.04054054054054054,19,4.791136797949926,4.918112731978098,0.5124065301775804,9.323818933778616,0.977
UCEC,444,AKT1,13,0.02927927927927928,14,3.87047582133169,-4.7360226063677615,-9.868001589718011,0.39595637698248787,0.071
